Potential [mV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342
-390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.204026153433701,,,,,,,,,,,-0.22960500435325115,,,,,,,,,,-4.430236608692685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.639516766802232,,-4.038593621769612,-4.423869634365518,,,,,,,,,,,,,,,-4.239525677750709,,-4.559742494644049,-4.2671438513211974,,,,,,,,,,-4.526696325596075,-4.506251794225407,,,,,,,,,,,,-1.3168933564474212,-4.542211807935929,-4.447431894768469,-4.142534680708811,,,,,,,,,-4.600124674161987,-4.283837712585179,,-4.608393270814808,,
-389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.185283552633561,,,,,,,,,,,-0.22868930551940367,,,,,,,,,,-4.409715690074918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.623533391204735,,-4.019188659052901,-4.407226434985591,,,,,,,,,,,,,,,-4.224165461122541,,-4.535394393277243,-4.238679921201122,,,,,,,,,,-4.508054050490668,-4.490363600581345,,,,,,,,,,,,-1.314831036663064,-4.523244001594642,-4.426224320150196,-4.126049580746351,,,,,,,,,-4.572850922605843,-4.263380168923985,,-4.598191141498813,,
-388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.16748825076932,,,,,,,,,,,-0.22818167490642208,,,,,,,,,,-4.387864085973399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6071398185072505,,-3.9986625723988087,-4.389526251189986,,,,,,,,,,,,,,,-4.207654641626114,,-4.510393896444063,-4.2102159910810455,,,,,,,,,,-4.489117941890453,-4.473969692449193,,,,,,,,,,,,-1.3128806821417989,-4.501626361195129,-4.402683244114,-4.111254536236592,,,,,,,,,-4.534798456618284,-4.242000724925455,,-4.5738200253144035,,
-387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.146044359337391,,,,,,,,,,,-0.22887436385917634,,,,,,,,,,-4.368302966558269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5904453806736294,,-3.9772587462687308,-4.368946126057956,,,,,,,,,,,,,,,-4.191107746098431,,-4.487060411926509,-4.187313277830954,,,,,,,,,,-4.471208779551167,-4.457850525681355,,,,,,,,,,,,-1.3110279701144842,-4.480008720795616,-4.379142168077805,-4.094331633668828,,,,,,,,,-4.504350008858481,-4.223656956424487,,-4.54899764304707,,
-386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.117774310755285,,,,,,,,,,,-0.22933437460481193,,,,,,,,,,-4.352301386069516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.573291839799062,,-3.9478861860450665,-4.348152870793849,,,,,,,,,,,,,,,-4.174494845679549,,-4.464526418073987,-4.164549889771431,,,,,,,,,,-4.453901841706099,-4.441892808492735,,,,,,,,,,,,-1.3094505476893037,-4.4571947468377875,-4.363576746948718,-4.072714103672354,,,,,,,,,-4.4786404024117745,-4.207273742056697,-4.622819450639163,-4.523876645471456,,
-385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.092555105664823,,,,,,,,,,,-0.22840396948894637,,,,,,,,,,-4.336678857369924,,,,,,,,,,,,,,,,,,,,,,,-4.6309416026394885,,,,,,,,,,,,,,,,-3.556403909913351,,-3.918513625821402,-4.3263645184214665,,,,,,,,,,,,,,,-4.1575026296675865,,-4.443096100312425,-4.13466798257322,,,,,,,,,,-4.437069641400078,-4.425052030464522,,,,,,,,,,,,-1.3082913711331952,-4.434944641334,-4.348810656142947,-4.05323570894516,,,,,,,,,-4.455857945845962,-4.189428098493711,-4.619050258007962,-4.502335773942492,,
-384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.070154895716531,,,,,,,,,,,-0.22747444986792043,,,,,,,,,,-4.322019015781244,,,,,,,,,,,,,,,,,,,,,,,-4.607739486210964,,,,,,,,,,,,,,,,-3.5404083680029514,,-3.896906850299885,-4.305166935882387,,,,,,,,,,,,,,,-4.139243823080793,,-4.42257140878118,-4.103980749770921,,,,,,,,,,-4.420698549249231,-4.407390538268687,,,,,,,,,,,,-1.3069331373968802,-4.415261475514869,-4.335506433907339,-4.036270155795389,,,,,,,,,-4.433777259300045,-4.17120338191089,-4.597966853500695,-4.484193976794445,,
-383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.049263189682945,,,,,,,,,,,-0.22739390912155794,,,,,,,,,,-4.307354681899801,,,,,,,,,,,,,,,,,,,,,,,-4.582352477965543,,,,,,,,,,,,,,,,-3.5243974505703433,,-3.875958838109704,-4.285271357812813,,,,,,,,,,,,,,,-4.120799407774692,,-4.400595339293723,-4.084013160579699,,,,,,,,,,-4.404019518580559,-4.389783095894019,,,,,,,,,,,,-1.3049632881184843,-4.39557830969574,-4.322105779594167,-4.01791139226132,,,,,,,,,-4.4124315763655,-4.154273329105576,-4.576908036303849,-4.465218046340224,,
-382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.030819092352714,,,,,,,,,,,-0.22731336837519545,,,,,,,,,,-4.292651995753448,,,,,,,,,,,,,,,,,,,,,,,-4.564071490361117,,,,,,,,,,,,,,,,-3.5080952581522795,,-3.851592784749759,-4.263482550027463,,,,,,,,,,,,,,,-4.101037591175616,,-4.376664416776161,-4.068065976557982,,,,,,,,,,-4.38679074980447,-4.372272449485063,,,,,,,,,,,,-1.3030173394664324,-4.376343102272596,-4.3075912293052205,-3.9967773526730164,,,,,,,,,-4.391541253212756,-4.138135139039941,-4.559373396828813,-4.444537305541431,,
-381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0125504906965475,,,,,,,,,,,-0.22763319559397485,,,,,,,,,,-4.277441550940221,,,,,,,,,,,,,,,,,,,,,,,-4.547402694686502,,,,,,,,,,,,,,,,-3.491793065734216,,-3.826353108784743,-4.234242668926719,,,,,,,,,,,,,,,-4.081275774576539,,-4.35399504846274,-4.051382386063966,,,,,,,,,,-4.369400226825097,-4.3537197745044365,,,,,,,,,,,,-1.301239968566851,-4.357112040690981,-4.293076679016275,-3.976140584625841,,,,,,,,,-4.369576566083496,-4.121513429352954,-4.541838757353777,-4.42418664601212,,
-380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9947722386078044,,,,,,,,,,,-0.2280160791472837,,,,,,,,,,-4.261031187847095,,,,,,,,,,,,,,,,,,,,,,,-4.5284965290570955,,,,,,,,,,,,,,,,-3.4768455367953957,,-3.8038168099665666,-4.205169686632764,,-4.604010431045156,,,,,,,,,,,,,-4.062126749699568,,-4.33213680930841,-4.034247285509025,,-4.610313906247853,,,,,,,,-4.351488775560504,-4.33250241474096,,,,,,,,,,,,-1.2994625976672698,-4.3391157105094535,-4.281356622658119,-3.9580689842675074,,,,,,,,,-4.346715333210678,-4.104412555271024,-4.515959649487868,-4.405065529885951,,
-379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.976980174136296,,,,,,,,,,,-0.2271520806951784,,,,,,,,,,-4.244781796787913,,,,,,,,,,,,,,,,,,,,,,,-4.50955053521623,,,,,,,,,,,,,,,,-3.461907667868904,,-3.7827076583945813,-4.189563492079425,,-4.602259892920235,,,,,,,,,,,,,-4.043015398375762,,-4.311646630927842,-4.009665273343122,,-4.594276948818018,,,,,,,,-4.333534861779741,-4.312751548386492,,,,,,,,,,,,-1.2990655911979767,-4.321240585660389,-4.270161501418784,-3.939810909188593,,,,,,,,,-4.320230892849361,-4.086692289445802,-4.48891637085342,-4.385596244541843,,
-378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9590831495411347,,,,,,,,,,,-0.22583445668923763,,,,,,,,,,-4.229444993640429,,,,,,,,,,,,,,,,,,,,,,,-4.487592736306616,,,,,,,,,,,,,,,,-3.4454324204381184,,-3.7642281025471362,-4.173957297526086,,-4.584788449485145,,,,,,,,,,,,,-4.026789937253239,,-4.292702310488525,-3.974064408285346,,-4.570705180567572,,,,,,,,-4.315265721762678,-4.295012924179251,,,,,,,,,,,,-1.298419049043276,-4.301096909970151,-4.253869321568383,-3.918926830703124,,,,,,,,,-4.28721843514977,-4.067946952586794,-4.467016930127684,-4.361703066939063,,
-377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9411997872870663,,,,,,,,,,,-0.226264641104471,,,,,,,,,,-4.2141375098005165,,,,,,,,,,,,,,,,,,,,,,,-4.465043935629519,,,,,,,,,,,,,,,,-3.428622049016079,,-3.7462227530417413,-4.155249041334372,,-4.56730343794464,,,,,,,,,,,,,-4.011169692444722,,-4.272157211669629,-3.9464570922903386,,-4.552112288798552,,,,,,,,-4.297023723351136,-4.278003519553238,,,,,,,,,,,,-1.2963255053638043,-4.280304934462294,-4.2359370279037405,-3.8980427522176555,,,,,,,,,-4.257377561473766,-4.049721762347964,-4.446801055880713,-4.337710210255329,,
-376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.924086430448844,,,,,,,,,,,-0.22688263211764545,,,,,,,,,,-4.199242697868227,,,,,,,,,,,,,,,,,,,,,,,-4.443514224105513,,,,,,,,,,,,,,,,-3.4116131117938937,,-3.7294468764138498,-4.1362221337224865,,-4.548874182168965,,,,,,,,,,,,,-3.9965074436125474,-4.6109154345657535,-4.248256038431758,-3.9237018505879653,,-4.534133106041024,,,,,,,,-4.278866251851654,-4.26251283261959,,,,,,,,,,,,-1.2942846327677333,-4.258595526708222,-4.2109902985933685,-3.883987484679857,-4.613049105521579,,,,,,,,-4.2363623913872335,-4.0332192168212,-4.424951817526495,-4.313422825246946,,
-375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.906991862962585,,,,,,,,,,,-0.22656338921678,,,,,,,,,,-4.184347885935937,,,,,,,,,,,,,,,,,,,,,,,-4.422362902119012,,,,,,,,,,,,,,,,-3.394604174571708,,-3.7132333869424676,-4.117623364355972,,-4.529910532934746,,,,,,,,,,,,,-3.981865076093481,-4.600556586031657,-4.22493587672649,-3.9042618600686874,,-4.506558650362888,,,,,,,,-4.260780061709048,-4.246686282020484,,,,,,,,,,,,-1.2929253147340098,-4.236367134630506,-4.181415859940021,-3.869613798543047,-4.604063992138135,,,,,,,,-4.2144721564347725,-4.017080819340855,-4.403002947843205,-4.29031283519843,,
